"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"03772099999","2014-04-19","51.4775","-0.461389","25.29","HEATHROW, UK","  48.0","24","  36.0","24","9999.9"," 0","999.9"," 0","  6.9","22","  7.5","24"," 12.0","999.9","  57.2"," ","  38.1"," "," 0.00","G","999.9","000000"
"03772099999","2014-04-20","51.4775","-0.461389","25.29","HEATHROW, UK","  50.2","24","  46.3","24","9999.9"," 0","999.9"," 0","  4.0","24","  7.0","24"," 13.0"," 21.0","  57.4"," ","  44.1"," "," 0.00","G","999.9","010000"
"03772099999","2014-04-21","51.4775","-0.461389","25.29","HEATHROW, UK","  53.6","24","  47.0","24","9999.9"," 0","999.9"," 0","  3.8","22","  3.6","24","  8.0","999.9","  66.7"," ","  41.0","*"," 0.35","G","999.9","110000"
"03772099999","2014-04-22","51.4775","-0.461389","25.29","HEATHROW, UK","  53.4","24","  47.9","24","9999.9"," 0","999.9"," 0","  4.3","22","  6.8","24"," 13.0"," 22.0","  61.5"," ","  48.2","*"," 1.06","G","999.9","010000"
"03772099999","2014-04-23","51.4775","-0.461389","25.29","HEATHROW, UK","  52.9","24","  46.8","24","9999.9"," 0","999.9"," 0","  5.9","24","  7.1","24"," 13.0","999.9","  61.7"," ","  42.4"," "," 0.01","G","999.9","010000"
"03772099999","2014-04-24","51.4775","-0.461389","25.29","HEATHROW, UK","  56.1","24","  47.4","24","9999.9"," 0","999.9"," 0","  6.1","21","  3.9","24","  8.0","999.9","  63.1"," ","  50.0","*"," 0.09","G","999.9","010000"
"03772099999","2014-04-25","51.4775","-0.461389","25.29","HEATHROW, UK","  50.1","24","  47.7","24","9999.9"," 0","999.9"," 0","  3.8","24","  6.1","24"," 14.0","999.9","  53.6","*","  46.4","*"," 0.00","G","999.9","010000"
"03772099999","2014-04-26","51.4775","-0.461389","25.29","HEATHROW, UK","  53.1","24","  44.4","24","9999.9"," 0","999.9"," 0","  5.7","20"," 11.9","24"," 18.1"," 28.0","  61.2"," ","  45.5"," "," 0.26","G","999.9","010000"
"03772099999","2014-04-27","51.4775","-0.461389","25.29","HEATHROW, UK","  52.9","24","  45.4","24","9999.9"," 0","999.9"," 0","  6.9","24","  9.2","24"," 13.0","999.9","  59.0","*","  47.7"," "," 0.03","G","999.9","010000"
"03772099999","2014-04-28","51.4775","-0.461389","25.29","HEATHROW, UK","  54.8","24","  47.3","24","9999.9"," 0","999.9"," 0","  5.0","23","  6.0","24"," 12.0","999.9","  64.8"," ","  49.6"," "," 0.03","G","999.9","010000"
"03772099999","2014-04-29","51.4775","-0.461389","25.29","HEATHROW, UK","  54.9","24","  47.9","24","9999.9"," 0","999.9"," 0","  4.5","24","  5.6","24","  9.9","999.9","  63.0"," ","  47.1"," "," 0.00","G","999.9","010000"
"03772099999","2014-04-30","51.4775","-0.461389","25.29","HEATHROW, UK","  54.8","24","  45.8","24","9999.9"," 0","999.9"," 0","  4.1","20","  5.7","24"," 13.0","999.9","  67.3"," ","  42.8","*"," 0.00","G","999.9","100000"
"03772099999","2014-05-01","51.4775","-0.461389","25.29","HEATHROW, UK","  52.7","24","  50.1","24","9999.9"," 0","999.9"," 0","  3.9","24","  4.4","24","  8.0","999.9","  57.2","*","  49.3"," "," 0.06","G","999.9","010000"
"03772099999","2014-05-02","51.4775","-0.461389","25.29","HEATHROW, UK","  50.0","24","  43.3","24","9999.9"," 0","999.9"," 0","  5.5","21","  6.6","24","  9.9","999.9","  55.4","*","  41.0","*"," 0.40","G","999.9","010000"
"03772099999","2014-05-03","51.4775","-0.461389","25.29","HEATHROW, UK","  48.1","24","  33.6","24","9999.9"," 0","999.9"," 0","  7.6"," 9","  4.1","24","  8.0","999.9","  58.1"," ","  35.6","*"," 0.00","G","999.9","000000"
"03772099999","2014-05-04","51.4775","-0.461389","25.29","HEATHROW, UK","  51.7","24","  40.0","24","9999.9"," 0","999.9"," 0","  7.2","11","  5.8","24","  9.9"," 22.0","  61.9"," ","  40.5"," "," 0.00","G","999.9","000000"
"03772099999","2014-05-05","51.4775","-0.461389","25.29","HEATHROW, UK","  55.3","24","  41.7","24","9999.9"," 0","999.9"," 0","999.9"," 0","  7.8","24"," 14.0"," 22.9","  65.3"," ","  41.0","*"," 0.00","G","999.9","000000"
"03772099999","2014-05-06","51.4775","-0.461389","25.29","HEATHROW, UK","  58.1","24","  46.4","24","9999.9"," 0","999.9"," 0","  6.6","19","  9.9","24"," 15.0","999.9","  66.2","*","  51.8","*"," 0.00","G","999.9","010000"
"03772099999","2014-05-07","51.4775","-0.461389","25.29","HEATHROW, UK","  55.9","24","  45.4","24","9999.9"," 0","999.9"," 0","  6.7","24"," 14.1","24"," 22.0"," 25.1","  64.0"," ","  50.0","*"," 0.01","G","999.9","010000"
"03772099999","2014-05-08","51.4775","-0.461389","25.29","HEATHROW, UK","  55.6","24","  50.2","24","9999.9"," 0","999.9"," 0","  6.9","24"," 12.5","24"," 22.0"," 26.0","  60.8","*","  51.8"," "," 0.04","G","999.9","010000"
"03772099999","2014-05-09","51.4775","-0.461389","25.29","HEATHROW, UK","  57.2","24","  43.6","24","9999.9"," 0","999.9"," 0","  6.9","18"," 16.0","24"," 25.1"," 35.0","  64.0"," ","  52.2"," "," 0.17","G","999.9","010000"
"03772099999","2014-05-10","51.4775","-0.461389","25.29","HEATHROW, UK","  55.6","24","  47.9","24","9999.9"," 0","999.9"," 0","  6.2","24"," 15.6","24"," 25.1"," 35.9","  64.6"," ","  51.1"," "," 0.11","G","999.9","010000"
"03772099999","2014-05-11","51.4775","-0.461389","25.29","HEATHROW, UK","  52.7","24","  41.4","24","9999.9"," 0","999.9"," 0","  6.6","22"," 18.2","24"," 22.9"," 29.9","  58.8"," ","  47.7"," "," 0.09","G","999.9","010000"
"03772099999","2014-05-12","51.4775","-0.461389","25.29","HEATHROW, UK","  53.6","24","  42.7","24","9999.9"," 0","999.9"," 0","  6.6","18"," 10.5","24"," 15.9","999.9","  64.2"," ","  47.8","*"," 0.01","G","999.9","010000"
"03772099999","2014-05-13","51.4775","-0.461389","25.29","HEATHROW, UK","  52.9","24","  45.1","24","9999.9"," 0","999.9"," 0","  6.9","23","  5.0","24","  8.9","999.9","  61.5"," ","  47.3"," "," 0.26","G","999.9","010000"
"03772099999","2014-05-14","51.4775","-0.461389","25.29","HEATHROW, UK","  56.5","24","  42.1","24","9999.9"," 0","999.9"," 0","  7.4"," 6","  5.6","24","  8.9","999.9","  67.1"," ","  43.2"," "," 0.34","G","999.9","000000"
"03772099999","2014-05-15","51.4775","-0.461389","25.29","HEATHROW, UK","  59.1","24","  46.5","24","9999.9"," 0","999.9"," 0","  6.6","10","  4.5","24","  9.9","999.9","  70.7"," ","  46.8"," "," 0.00","G","999.9","000000"
"03772099999","2014-05-16","51.4775","-0.461389","25.29","HEATHROW, UK","  61.4","24","  47.4","24","9999.9"," 0","999.9"," 0","  7.2"," 8","  3.0","24","  6.0","999.9","  73.0"," ","  48.2","*"," 0.00","G","999.9","000000"
"03772099999","2014-05-17","51.4775","-0.461389","25.29","HEATHROW, UK","  64.4","24","  51.7","24","9999.9"," 0","999.9"," 0","  6.3","13","  4.3","24","  8.0"," 21.0","  74.8"," ","  51.8","*"," 0.00","G","999.9","000000"
"03772099999","2014-05-18","51.4775","-0.461389","25.29","HEATHROW, UK","  64.5","24","  49.2","24","9999.9"," 0","999.9"," 0","  5.8"," 7","  6.1","24"," 11.1"," 22.0","  74.3"," ","  53.6","*"," 0.00","G","999.9","000000"
"03772099999","2014-05-19","51.4775","-0.461389","25.29","HEATHROW, UK","  67.5","24","  50.2","24","9999.9"," 0","999.9"," 0","  4.5"," 8","  8.5","24"," 15.0","999.9","  79.3"," ","  55.4","*"," 0.00","G","999.9","000000"
"03772099999","2014-05-20","51.4775","-0.461389","25.29","HEATHROW, UK","  62.3","24","  52.5","24","9999.9"," 0","999.9"," 0","  6.3","16","  8.3","24"," 14.0"," 21.0","  68.2"," ","  54.7","*"," 0.00","G","999.9","010000"
"03772099999","2014-05-21","51.4775","-0.461389","25.29","HEATHROW, UK","  58.7","24","  48.4","24","9999.9"," 0","999.9"," 0","  6.1","19","  5.7","24"," 11.1","999.9","  66.7"," ","  48.2","*"," 0.00","G","999.9","010000"
"03772099999","2014-05-22","51.4775","-0.461389","25.29","HEATHROW, UK","  58.1","24","  51.3","24","9999.9"," 0","999.9"," 0","  6.2","24","  8.7","24"," 15.9"," 28.9","  64.4","*","  53.6","*"," 0.31","G","999.9","010010"
"03772099999","2014-05-23","51.4775","-0.461389","25.29","HEATHROW, UK","  56.1","24","  46.9","24","9999.9"," 0","999.9"," 0","  6.8","21"," 10.1","24"," 21.0"," 24.1","  62.6"," ","  51.8","*"," 0.24","G","999.9","010000"
"03772099999","2014-05-24","51.4775","-0.461389","25.29","HEATHROW, UK","  54.9","24","  48.1","24","9999.9"," 0","999.9"," 0","  6.6","23","  8.0","24"," 14.0","999.9","  61.2"," ","  50.0","*"," 0.34","G","999.9","010000"
"03772099999","2014-05-25","51.4775","-0.461389","25.29","HEATHROW, UK","  56.7","24","  43.7","24","9999.9"," 0","999.9"," 0","  7.0","14","  9.4","24"," 15.0"," 24.1","  64.8"," ","  48.2","*"," 0.21","G","999.9","000000"
"03772099999","2014-05-26","51.4775","-0.461389","25.29","HEATHROW, UK","  52.6","24","  48.7","24","9999.9"," 0","999.9"," 0","  6.5","22","  4.0","24","  7.0","999.9","  55.4","*","  48.2","*"," 0.06","G","999.9","010000"
"03772099999","2014-05-27","51.4775","-0.461389","25.29","HEATHROW, UK","  53.9","24","  50.4","24","9999.9"," 0","999.9"," 0","  5.3","24","  6.2","24","  8.9","999.9","  57.2","*","  49.8","*"," 0.43","G","999.9","010000"
"03772099999","2014-05-28","51.4775","-0.461389","25.29","HEATHROW, UK","  54.5","24","  51.3","24","9999.9"," 0","999.9"," 0","  5.4","24","  5.4","24","  8.9","999.9","  59.0","*","  48.7"," "," 0.39","G","999.9","010000"
"03772099999","2014-05-29","51.4775","-0.461389","25.29","HEATHROW, UK","  59.5","24","  53.4","24","9999.9"," 0","999.9"," 0","  5.9","24","  6.1","24","  9.9","999.9","  67.3"," ","  55.4"," "," 0.00","G","999.9","010000"
"03772099999","2014-05-30","51.4775","-0.461389","25.29","HEATHROW, UK","  57.4","24","  49.3","24","9999.9"," 0","999.9"," 0","  6.2","24","  5.6","24","  9.9","999.9","  61.5"," ","  51.8","*"," 0.00","G","999.9","000000"
"03772099999","2014-05-31","51.4775","-0.461389","25.29","HEATHROW, UK","  58.6","24","  46.7","24","9999.9"," 0","999.9"," 0","  6.4","15","  2.8","24","  6.0","999.9","  66.6"," ","  46.8"," "," 0.00","G","999.9","000000"
"03772099999","2014-06-01","51.4775","-0.461389","25.29","HEATHROW, UK","  62.8","24","  48.0","24","9999.9"," 0","999.9"," 0","  6.5"," 8","  4.0","24","  8.0","999.9","  72.0"," ","  51.4"," "," 0.00","G","999.9","000000"
"03772099999","2014-06-02","51.4775","-0.461389","25.29","HEATHROW, UK","  61.5","24","  52.0","24","9999.9"," 0","999.9"," 0","  6.5","21","  6.9","24"," 11.1"," 19.0","  70.2"," ","  55.4"," "," 0.01","G","999.9","010000"
"03772099999","2014-06-03","51.4775","-0.461389","25.29","HEATHROW, UK","  58.7","24","  52.2","24","9999.9"," 0","999.9"," 0","  6.4","21","  6.6","24"," 13.0"," 22.0","  67.8"," ","  53.6","*"," 0.00","G","999.9","010000"
"03772099999","2014-06-04","51.4775","-0.461389","25.29","HEATHROW, UK","  53.8","24","  47.8","24","9999.9"," 0","999.9"," 0","  6.5","24","  9.3","24"," 25.1"," 35.0","  58.6"," ","  46.4","*"," 0.17","G","999.9","010000"
"03772099999","2014-06-05","51.4775","-0.461389","25.29","HEATHROW, UK","  57.7","24","  45.1","24","9999.9"," 0","999.9"," 0","  6.3","12"," 11.5","24"," 15.0"," 22.0","  67.5"," ","  46.8"," "," 0.25","G","999.9","010000"
"03772099999","2014-06-06","51.4775","-0.461389","25.29","HEATHROW, UK","  61.9","24","  47.5","24","9999.9"," 0","999.9"," 0","999.9"," 0","  7.6","24"," 14.0","999.9","  75.2","*","  44.6","*"," 0.00","G","999.9","000000"
"03772099999","2014-06-07","51.4775","-0.461389","25.29","HEATHROW, UK","  64.4","24","  54.3","24","9999.9"," 0","999.9"," 0","  6.6","17","  7.9","24"," 14.0"," 20.0","  72.1"," ","  55.4","*"," 0.00","G","999.9","010000"
"03772099999","2014-06-08","51.4775","-0.461389","25.29","HEATHROW, UK","  66.2","24","  51.5","24","9999.9"," 0","999.9"," 0","  7.7"," 7","  6.2","24"," 11.1"," 22.9","  76.1"," ","  55.4","*"," 0.17","G","999.9","000000"
"03772099999","2014-06-09","51.4775","-0.461389","25.29","HEATHROW, UK","  67.7","24","  55.4","24","9999.9"," 0","999.9"," 0","  7.0","15","  6.7","24"," 11.1"," 20.0","  78.8"," ","  59.0","*"," 0.00","G","999.9","010000"
"03772099999","2014-06-10","51.4775","-0.461389","25.29","HEATHROW, UK","  64.1","24","  50.2","24","9999.9"," 0","999.9"," 0","  7.1","14"," 10.2","24"," 17.1"," 25.1","  72.5"," ","  55.4","*"," 0.06","G","999.9","000000"
"03772099999","2014-06-11","51.4775","-0.461389","25.29","HEATHROW, UK","  63.2","24","  49.0","24","9999.9"," 0","999.9"," 0","  6.6","14","  6.4","24","  8.9","999.9","  72.3"," ","  51.4"," "," 0.00","G","999.9","000000"
"03772099999","2014-06-12","51.4775","-0.461389","25.29","HEATHROW, UK","  67.0","24","  49.1","24","9999.9"," 0","999.9"," 0","999.9"," 0","  3.5","24","  8.9","999.9","  77.0"," ","  53.4"," "," 0.00","G","999.9","000000"
"03772099999","2014-06-13","51.4775","-0.461389","25.29","HEATHROW, UK","  69.5","24","  51.7","24","9999.9"," 0","999.9"," 0","  7.2"," 8","  4.8","24","  8.9","999.9","  79.0"," ","  55.9"," "," 0.00","G","999.9","000000"
"03772099999","2014-06-14","51.4775","-0.461389","25.29","HEATHROW, UK","  64.9","24","  55.9","24","9999.9"," 0","999.9"," 0","  6.1","24","  6.0","24"," 11.1","999.9","  72.0"," ","  58.6"," "," 0.23","G","999.9","010000"
"03772099999","2014-06-15","51.4775","-0.461389","25.29","HEATHROW, UK","  60.2","24","  50.9","24","9999.9"," 0","999.9"," 0","  7.2","24","  6.1","24","  8.9","999.9","  66.2","*","  57.2"," "," 0.11","G","999.9","010000"
"03772099999","2014-06-16","51.4775","-0.461389","25.29","HEATHROW, UK","  59.4","24","  49.2","24","9999.9"," 0","999.9"," 0","  6.7","24","  6.7","24"," 11.1","999.9","  64.4","*","  55.0"," "," 0.00","G","999.9","010000"
"03772099999","2014-06-17","51.4775","-0.461389","25.29","HEATHROW, UK","  62.0","24","  46.8","24","9999.9"," 0","999.9"," 0","  6.8","20","  7.7","24"," 12.0","999.9","  71.6","*","  55.4","*"," 0.00","G","999.9","000000"
"03772099999","2014-06-18","51.4775","-0.461389","25.29","HEATHROW, UK","  64.1","24","  52.3","24","9999.9"," 0","999.9"," 0","  6.7","20","  5.7","24","  9.9","999.9","  73.4","*","  56.5"," "," 0.00","G","999.9","010000"
"03772099999","2014-06-19","51.4775","-0.461389","25.29","HEATHROW, UK","  61.9","24","  53.6","24","9999.9"," 0","999.9"," 0","  6.6","15","  4.8","24","  9.9","999.9","  71.6","*","  53.6","*"," 0.01","G","999.9","000000"
"03772099999","2014-06-20","51.4775","-0.461389","25.29","HEATHROW, UK","  62.8","24","  48.2","24","9999.9"," 0","999.9"," 0","  7.1","14","  4.0","24"," 11.1","999.9","  74.1"," ","  52.7"," "," 0.00","G","999.9","000000"
"03772099999","2014-06-21","51.4775","-0.461389","25.29","HEATHROW, UK","  66.2","24","  49.3","24","9999.9"," 0","999.9"," 0","  7.4","10","  5.8","24","  9.9","999.9","  75.4"," ","  55.8"," "," 0.00","G","999.9","000000"
"03772099999","2014-06-22","51.4775","-0.461389","25.29","HEATHROW, UK","  67.0","24","  50.5","24","9999.9"," 0","999.9"," 0","  7.6"," 5","  4.7","24","  9.9","999.9","  75.2","*","  56.7"," "," 0.00","G","999.9","000000"
"03772099999","2014-06-23","51.4775","-0.461389","25.29","HEATHROW, UK","  67.4","24","  49.8","24","9999.9"," 0","999.9"," 0","999.9"," 0","  3.4","24","  7.0","999.9","  78.4"," ","  57.2","*"," 0.00","G","999.9","010000"
"03772099999","2014-06-24","51.4775","-0.461389","25.29","HEATHROW, UK","  66.3","24","  54.1","24","9999.9"," 0","999.9"," 0","  5.6","23","  5.5","24"," 12.0"," 20.0","  77.0","*","  56.7"," "," 0.00","G","999.9","100000"
"03772099999","2014-06-25","51.4775","-0.461389","25.29","HEATHROW, UK","  62.1","24","  44.2","24","9999.9"," 0","999.9"," 0","  7.2","12","  6.0","24","  9.9","999.9","  70.3"," ","  52.5"," "," 0.00","G","999.9","000000"
"03772099999","2014-06-26","51.4775","-0.461389","25.29","HEATHROW, UK","  61.8","24","  47.3","24","9999.9"," 0","999.9"," 0","  7.0","15","  6.1","24"," 11.1","999.9","  71.6","*","  51.8","*"," 0.00","G","999.9","010000"
"03772099999","2014-06-27","51.4775","-0.461389","25.29","HEATHROW, UK","  64.1","24","  52.2","24","9999.9"," 0","999.9"," 0","  6.0","22","  9.8","24"," 17.1"," 28.0","  73.9"," ","  57.0"," "," 0.05","G","999.9","010000"
"03772099999","2014-06-28","51.4775","-0.461389","25.29","HEATHROW, UK","  59.2","24","  52.2","24","9999.9"," 0","999.9"," 0","  6.6","21","  4.6","24","  8.9","999.9","  68.0","*","  54.0"," "," 0.00","G","999.9","010000"
"03772099999","2014-06-29","51.4775","-0.461389","25.29","HEATHROW, UK","  59.6","24","  48.2","24","9999.9"," 0","999.9"," 0","  6.6","20","  5.3","24","  9.9","999.9","  67.1"," ","  54.7"," "," 0.54","G","999.9","010000"
"03772099999","2014-06-30","51.4775","-0.461389","25.29","HEATHROW, UK","  59.9","24","  50.1","24","9999.9"," 0","999.9"," 0","  6.9","14","  4.9","24"," 12.0","999.9","  70.2"," ","  49.6"," "," 0.00","G","999.9","010000"
"03772099999","2014-07-01","51.4775","-0.461389","25.29","HEATHROW, UK","  63.6","24","  46.0","24","9999.9"," 0","999.9"," 0","  8.7"," 4","  6.4","24"," 11.1"," 17.1","  73.9"," ","  51.8","*"," 0.02","G","999.9","000000"
"03772099999","2014-07-02","51.4775","-0.461389","25.29","HEATHROW, UK","  65.2","24","  48.7","24","9999.9"," 0","999.9"," 0","  8.5"," 4","  4.7","24"," 13.0"," 17.1","  77.0","*","  52.0"," "," 0.00","G","999.9","000000"
"03772099999","2014-07-03","51.4775","-0.461389","25.29","HEATHROW, UK","  69.1","24","  48.5","24","9999.9"," 0","999.9"," 0","999.9"," 0","  9.5","24"," 15.9"," 27.0","  80.8"," ","  55.6"," "," 0.00","G","999.9","000000"
"03772099999","2014-07-04","51.4775","-0.461389","25.29","HEATHROW, UK","  67.6","24","  54.1","24","9999.9"," 0","999.9"," 0","  6.4","16"," 11.5","24"," 20.0"," 28.0","  80.6"," ","  57.2"," "," 0.00","G","999.9","010000"
"03772099999","2014-07-05","51.4775","-0.461389","25.29","HEATHROW, UK","  64.4","24","  58.2","24","9999.9"," 0","999.9"," 0","  6.5","20"," 10.0","24"," 15.9","999.9","  71.4"," ","  60.8","*"," 0.11","G","999.9","010000"
"03772099999","2014-07-06","51.4775","-0.461389","25.29","HEATHROW, UK","  62.6","24","  50.3","24","9999.9"," 0","999.9"," 0","  6.7","17","  7.9","24"," 13.0"," 22.0","  71.6","*","  57.2","*"," 0.03","G","999.9","010000"
"03772099999","2014-07-07","51.4775","-0.461389","25.29","HEATHROW, UK","  61.5","24","  50.5","24","9999.9"," 0","999.9"," 0","  6.8","17","  5.9","24"," 13.0"," 20.0","  70.7"," ","  51.8","*"," 0.06","G","999.9","010000"
"03772099999","2014-07-08","51.4775","-0.461389","25.29","HEATHROW, UK","  60.8","24","  52.1","24","9999.9"," 0","999.9"," 0","  6.3","20","  4.6","24"," 14.0","999.9","  69.8","*","  53.1"," "," 0.00","G","999.9","010010"
"03772099999","2014-07-09","51.4775","-0.461389","25.29","HEATHROW, UK","  63.9","24","  51.5","24","9999.9"," 0","999.9"," 0","  5.6","17","  8.1","24"," 14.0"," 20.0","  74.1"," ","  53.6"," "," 0.30","G","999.9","000000"
"03772099999","2014-07-10","51.4775","-0.461389","25.29","HEATHROW, UK","  63.6","24","  52.6","24","9999.9"," 0","999.9"," 0","  7.5"," 9","  6.4","24","  8.9","999.9","  71.4"," ","  57.2","*"," 0.00","G","999.9","000000"
"03772099999","2014-07-11","51.4775","-0.461389","25.29","HEATHROW, UK","  62.2","24","  55.4","24","9999.9"," 0","999.9"," 0","  6.5","21","  4.6","24","  7.0","999.9","  69.8"," ","  54.3"," "," 0.00","G","999.9","010000"
"03772099999","2014-07-12","51.4775","-0.461389","25.29","HEATHROW, UK","  65.6","17","  58.2","17","1012.5"," 4","009.5"," 4","  8.0","17","  4.6","17"," 11.1","999.9","  78.8","*","  59.0","*"," 0.02","G","999.9","010000"
"03772099999","2014-07-13","51.4775","-0.461389","25.29","HEATHROW, UK","  67.9","24","  58.0","24","9999.9"," 0","999.9"," 0","  7.1","20","  7.3","24"," 11.1","999.9","  75.6"," ","  59.0","*"," 0.07","G","999.9","010000"
"03772099999","2014-07-14","51.4775","-0.461389","25.29","HEATHROW, UK","  65.2","24","  50.7","24","9999.9"," 0","999.9"," 0","  7.2","15","  8.8","24"," 15.9","999.9","  77.4"," ","  53.1"," "," 0.00","G","999.9","000000"
"03772099999","2014-07-15","51.4775","-0.461389","25.29","HEATHROW, UK","  70.0","24","  55.2","24","9999.9"," 0","999.9"," 0","  6.8","16","  7.3","24"," 11.1","999.9","  79.7"," ","  62.6","*"," 0.00","G","999.9","010000"
"03772099999","2014-07-16","51.4775","-0.461389","25.29","HEATHROW, UK","  69.5","24","  55.9","24","9999.9"," 0","999.9"," 0","  7.0","12","  6.2","24"," 12.0","999.9","  81.3"," ","  57.2","*"," 0.00","G","999.9","000000"
"03772099999","2014-07-17","51.4775","-0.461389","25.29","HEATHROW, UK","  73.1","24","  59.1","24","9999.9"," 0","999.9"," 0","  6.2","11","  5.7","24"," 12.0","999.9","  84.4"," ","  63.1"," "," 0.00","G","999.9","010000"
"03772099999","2014-07-18","51.4775","-0.461389","25.29","HEATHROW, UK","  75.3","24","  61.5","24","9999.9"," 0","999.9"," 0","  6.6","14","  8.5","24"," 15.0"," 22.0","  86.5"," ","  64.2"," "," 0.26","G","999.9","010010"
"03772099999","2014-07-19","51.4775","-0.461389","25.29","HEATHROW, UK","  73.0","24","  63.3","24","9999.9"," 0","999.9"," 0","  6.8","21","  6.8","24"," 12.0","999.9","  82.9"," ","  66.2","*"," 0.05","G","999.9","010000"
"03772099999","2014-07-20","51.4775","-0.461389","25.29","HEATHROW, UK","  70.1","24","  61.3","24","9999.9"," 0","999.9"," 0","  6.0","22","  5.4","24","  8.9","999.9","  80.4"," ","  62.6","*"," 0.02","G","999.9","010000"
"03772099999","2014-07-21","51.4775","-0.461389","25.29","HEATHROW, UK","  70.6","24","  58.4","24","9999.9"," 0","999.9"," 0","  6.4","19","  5.3","24","  8.0","999.9","  80.4"," ","  60.6"," "," 0.00","G","999.9","000000"
"03772099999","2014-07-22","51.4775","-0.461389","25.29","HEATHROW, UK","  70.5","24","  58.1","24","9999.9"," 0","999.9"," 0","  8.1","10","  5.9","24","  8.9","999.9","  81.5"," ","  60.6"," "," 0.00","G","999.9","000000"
"03772099999","2014-07-23","51.4775","-0.461389","25.29","HEATHROW, UK","  71.6","24","  58.1","24","9999.9"," 0","999.9"," 0","  6.6","12","  7.8","24"," 14.0","999.9","  85.6"," ","  59.9"," "," 0.00","G","999.9","000000"
"03772099999","2014-07-24","51.4775","-0.461389","25.29","HEATHROW, UK","  73.0","24","  55.2","24","9999.9"," 0","999.9"," 0","  6.2"," 8","  7.7","24"," 13.0"," 24.1","  85.3"," ","  60.8","*"," 0.00","G","999.9","000000"
"03772099999","2014-07-25","51.4775","-0.461389","25.29","HEATHROW, UK","  68.4","24","  59.7","24","9999.9"," 0","999.9"," 0","  6.5","18","  5.2","24"," 19.0","999.9","  81.1"," ","  60.8","*"," 0.00","G","999.9","010010"
"03772099999","2014-07-26","51.4775","-0.461389","25.29","HEATHROW, UK","  74.1","24","  55.5","24","9999.9"," 0","999.9"," 0","  6.3"," 7","  4.6","24","  8.0","999.9","  84.4"," ","  64.4"," "," 0.39","G","999.9","000000"
"03772099999","2014-07-27","51.4775","-0.461389","25.29","HEATHROW, UK","  70.7","24","  53.5","24","9999.9"," 0","999.9"," 0","  6.2"," 8","  5.4","24","  9.9","999.9","  79.2"," ","  65.3"," "," 0.00","G","999.9","000000"
"03772099999","2014-07-28","51.4775","-0.461389","25.29","HEATHROW, UK","  65.0","24","  54.7","24","9999.9"," 0","999.9"," 0","  6.2","19","  5.2","24"," 11.1","999.9","  74.3"," ","  57.2","*"," 0.00","G","999.9","010010"
"03772099999","2014-07-29","51.4775","-0.461389","25.29","HEATHROW, UK","  69.7","24","  54.1","24","9999.9"," 0","999.9"," 0","999.9"," 0","  5.7","24","  8.9","999.9","  81.0"," ","  60.3"," "," 0.65","G","999.9","000000"
"03772099999","2014-07-30","51.4775","-0.461389","25.29","HEATHROW, UK","  68.0","24","  52.7","24","9999.9"," 0","999.9"," 0","  7.0","11","  6.4","24"," 12.0","999.9","  79.5"," ","  57.2","*"," 0.00","G","999.9","000000"
"03772099999","2014-07-31","51.4775","-0.461389","25.29","HEATHROW, UK","  67.4","24","  55.9","24","9999.9"," 0","999.9"," 0","  6.5","15","  7.8","24"," 13.0"," 21.0","  77.9"," ","  55.4","*"," 0.00","G","999.9","000000"
"03772099999","2014-08-01","51.4775","-0.461389","25.29","HEATHROW, UK","  66.9","24","  56.6","24","9999.9"," 0","999.9"," 0","  6.7","17","  7.8","24"," 13.0","999.9","  77.7"," ","  59.0","*"," 0.00","G","999.9","010000"
"03772099999","2014-08-02","51.4775","-0.461389","25.29","HEATHROW, UK","  66.6","24","  56.6","24","9999.9"," 0","999.9"," 0","  6.4","19","  9.1","24"," 15.9"," 24.1","  76.3"," ","  55.4","*"," 0.00","G","999.9","010000"
"03772099999","2014-08-03","51.4775","-0.461389","25.29","HEATHROW, UK","  64.4","24","  49.9","24","9999.9"," 0","999.9"," 0","  8.1","10","  8.9","24"," 15.0"," 22.0","  75.6"," ","  54.5"," "," 0.07","G","999.9","000000"
"03772099999","2014-08-04","51.4775","-0.461389","25.29","HEATHROW, UK","  65.1","24","  51.4","24","9999.9"," 0","999.9"," 0","  7.5"," 8","  6.5","24"," 13.0"," 17.1","  75.7"," ","  55.4","*"," 0.00","G","999.9","000000"
"03772099999","2014-08-05","51.4775","-0.461389","25.29","HEATHROW, UK","  65.5","24","  56.0","24","9999.9"," 0","999.9"," 0","  6.7","16","  8.2","24"," 14.0"," 21.0","  77.2"," ","  55.4","*"," 0.00","G","999.9","010000"
"03772099999","2014-08-06","51.4775","-0.461389","25.29","HEATHROW, UK","  68.5","24","  57.8","24","9999.9"," 0","999.9"," 0","  6.4","17","  8.5","24"," 15.0","999.9","  79.5"," ","  60.8","*"," 0.38","G","999.9","010000"
